Passenger_ID,Flight_ID,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Price_USD,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,Bags_Checked,Frequent_Flyer_Status,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected,Booking_Lead_Time
P7143,F145,United,ORD,ORD,6/9/2023 12:37,60,On-time,1086,430.75,74,Male,Medium,Emergency,Premium Economy,1,Silver,Airport Kiosk,7.159876235,15,32,0,0,Aisle,63
P7144,F853,American Airlines,ATL,SEA,11/19/2023 18:54,210,Delayed,1300,601.39,60,Male,Medium,Family,Premium Economy,2,,Desk,8.646219821,0,102,0,0,Middle,66
P7145,F833,American Airlines,SEA,LAX,3/17/2024 8:33,108,Cancelled,1107,505.62,63,Male,Low,Leisure,Business,0,Platinum,Airport Kiosk,8.418280322,1,73,0,0,Middle,39
P7146,F1182,JetBlue,ATL,ATL,3/29/2025 13:21,168,On-time,1555,425.48,62,Male,High,Emergency,Premium Economy,1,,Mobile App,8.497147954,1,86,0,0,Window,113
P7147,F678,JetBlue,JFK,SFO,12/29/2024 18:41,179,On-time,1059,281.09,79,Male,Medium,Family,Premium Economy,0,,Mobile App,7.914166719,4,39,0,0,Window,9
P7148,F1337,United,ORD,DEN,3/12/2025 12:52,304,On-time,983,316.11,49,Female,Medium,Family,Economy,0,,Online,7.319329231,7,55,0,0,Middle,88
P7149,F921,American Airlines,LAX,ORD,7/8/2024 22:05,112,On-time,574,282.18,31,Male,Medium,Family,Business,2,Gold,Airport Kiosk,10,27,84,0,0,Aisle,51
P7150,F1676,JetBlue,ATL,DFW,12/5/2024 2:33,214,On-time,950,420.72,32,Female,Medium,Leisure,Business,1,,Airport Kiosk,8.275817369,3,116,0,0,Middle,112
P7151,F1958,United,DEN,ATL,6/20/2023 5:53,113,On-time,1005,310.18,74,Female,Medium,Leisure,Economy,0,,Mobile App,7.383864397,20,73,0,1,Middle,71
P7152,F1408,American Airlines,SFO,JFK,6/24/2023 6:42,236,Delayed,1131,238.21,61,Female,Medium,Family,Economy,0,,Online,6.998288345,29,44,0,0,Window,118
P7153,F893,Southwest,SFO,JFK,4/8/2025 0:11,147,On-time,1173,328.63,27,Female,High,Leisure,Economy,1,Gold,Mobile App,7.843901973,5,83,0,0,Middle,74
P7154,F1240,American Airlines,SEA,LAX,2/8/2024 15:41,199,On-time,1290,298.75,29,Male,Medium,Emergency,Economy,0,Platinum,Airport Kiosk,7.625528663,11,1,0,0,Middle,60
P7155,F1697,American Airlines,SFO,SEA,7/26/2024 4:18,61,On-time,1176,297.39,68,Male,Medium,Emergency,Economy,2,Silver,Desk,7.618686959,2,4,0,0,Window,63
P7156,F1308,Delta,JFK,SFO,8/16/2024 10:57,104,On-time,1813,249.84,62,Female,Medium,Leisure,Economy,2,,Airport Kiosk,7.046033428,1,68,0,1,Middle,4
P7157,F260,JetBlue,SEA,DFW,5/25/2024 17:04,202,On-time,1239,459.32,76,Female,Medium,Emergency,Economy,1,,Airport Kiosk,7.512077449,9,98,0,0,Aisle,108
P7158,F1717,Southwest,ORD,ATL,9/7/2024 10:05,228,On-time,1048,394.07,74,Male,High,Family,Business,1,Platinum,Desk,8.498847109,9,13,1,0,Window,52
P7159,F1349,United,SFO,SEA,1/19/2025 0:29,182,Cancelled,787,497.86,54,Female,Medium,Family,Economy,0,,Airport Kiosk,7.193866413,2,81,0,0,Aisle,54
P7160,F1708,American Airlines,SEA,DEN,3/24/2024 12:32,220,Cancelled,1301,362.53,53,Female,Low,Leisure,Economy,2,Silver,Desk,8.112840523,3,16,0,1,Window,36
P7161,F476,United,ORD,ORD,4/6/2024 21:34,160,On-time,1143,498.13,22,Male,Medium,Business,First,3,,Mobile App,8.293819294,1,36,0,1,Aisle,55
P7162,F105,Delta,SFO,JFK,7/31/2024 17:55,184,On-time,1648,419.27,78,Male,Medium,Emergency,Premium Economy,1,,Desk,6.897339906,16,76,0,1,Window,58
P7163,F591,JetBlue,DFW,JFK,11/26/2023 7:18,177,On-time,756,380.29,61,Male,Medium,Emergency,Economy,0,Silver,Mobile App,7.553276561,12,110,0,1,Window,108
P7164,F982,Delta,ATL,DEN,8/7/2023 7:04,126,On-time,1103,243.08,66,Male,Medium,Emergency,Business,2,,Airport Kiosk,9.211498444,27,7,0,0,Window,101
P7165,F1207,Southwest,DEN,DEN,2/25/2025 5:57,216,On-time,1082,520.43,29,Male,Low,Family,Business,0,Platinum,Online,9.191915488,6,64,0,0,Window,92
P7166,F533,Delta,ORD,ATL,12/26/2023 21:24,156,On-time,1399,440.5,76,Female,High,Emergency,Economy,0,Silver,Mobile App,7.170472104,11,113,0,0,Window,68
P7167,F637,Delta,DEN,ATL,9/25/2024 1:56,289,On-time,997,419.92,40,Female,Medium,Family,Premium Economy,2,Platinum,Mobile App,7.146275697,6,49,0,0,Aisle,72
P7168,F716,Southwest,LAX,JFK,12/5/2023 3:32,127,Cancelled,1712,484.18,27,Male,Low,Family,Premium Economy,1,,Online,8.895123384,1,108,0,1,Middle,58
P7169,F191,JetBlue,LAX,JFK,1/4/2025 3:57,169,On-time,866,366.37,26,Male,Low,Leisure,Premium Economy,1,Silver,Online,8.388243489,2,29,0,0,Aisle,111
P7170,F124,Southwest,LAX,ORD,3/9/2025 10:10,115,Delayed,1419,297.47,58,Male,Low,Business,First,1,,Mobile App,9.007097971,9,46,0,0,Window,1
P7171,F955,JetBlue,SEA,SEA,6/24/2024 12:35,220,On-time,1459,440.42,77,Male,Low,Leisure,Economy,3,Silver,Online,6.987566376,4,117,0,1,Middle,64
P7172,F1871,Delta,JFK,SFO,9/11/2023 15:44,169,On-time,1602,352.63,31,Female,Medium,Family,Premium Economy,0,Gold,Desk,8.531859143,1,55,0,0,Aisle,103
P7173,F1415,Southwest,JFK,ORD,2/8/2024 17:45,219,On-time,823,328.42,28,Male,Medium,Business,Economy,1,Platinum,Airport Kiosk,7.255406297,2,66,0,0,Middle,59
P7174,F1884,United,DFW,DEN,7/21/2024 6:36,173,Delayed,1539,68.25,62,Female,Low,Business,Economy,0,,Mobile App,7.434367541,5,61,0,0,Window,50
P7175,F1433,Delta,DFW,ORD,7/25/2023 6:09,195,On-time,1363,415.04,61,Female,Medium,Leisure,Economy,1,Silver,Online,6.582516751,28,64,0,0,Middle,29
P7176,F760,Delta,ATL,SEA,6/2/2024 11:28,277,On-time,816,216.61,45,Male,Medium,Leisure,Economy,2,Gold,Airport Kiosk,6.808709458,14,76,0,0,Aisle,10
P7177,F88,American Airlines,SFO,LAX,8/14/2024 22:41,79,On-time,1445,129.31,43,Male,Low,Business,Premium Economy,0,Gold,Desk,7.932935701,6,25,0,0,Aisle,91
P7178,F1378,United,DEN,SEA,4/19/2024 16:20,226,On-time,875,407.97,27,Male,Low,Business,Economy,0,Gold,Online,7.324941754,47,32,0,1,Window,107
P7179,F1745,United,DFW,ORD,3/13/2024 7:17,170,Delayed,1509,447.85,72,Male,Low,Family,Business,2,,Airport Kiosk,8.883657085,4,88,0,0,Aisle,75
P7180,F1069,JetBlue,SFO,DEN,11/27/2023 23:42,232,Cancelled,1233,398.74,76,Female,Medium,Family,Premium Economy,1,Silver,Mobile App,7.504905113,11,118,0,1,Middle,38
P7181,F1646,American Airlines,SFO,ATL,8/25/2023 18:40,98,On-time,864,456.82,20,Female,Medium,Emergency,Premium Economy,0,Silver,Airport Kiosk,7.057894544,20,105,0,0,Middle,89
P7182,F1755,Delta,SEA,SFO,11/23/2024 1:42,195,On-time,1132,329.93,23,Male,Medium,Emergency,Premium Economy,1,,Airport Kiosk,7.810449327,45,105,0,0,Aisle,76
P7183,F881,Southwest,SEA,ORD,7/31/2023 6:59,201,On-time,1371,408.46,47,Female,High,Emergency,First,0,Silver,Desk,9.172777826,5,10,0,0,Aisle,71
P7184,F1142,American Airlines,DFW,DFW,6/25/2024 1:08,261,On-time,1091,246.22,40,Male,Medium,Emergency,Economy,1,,Desk,7.689061686,0,2,0,0,Aisle,62
P7185,F1775,American Airlines,SEA,SFO,7/1/2023 10:44,150,On-time,821,367.76,59,Female,Medium,Leisure,Economy,5,,Desk,8.206676674,1,13,0,0,Window,63
P7186,F500,United,SEA,ATL,7/20/2024 0:59,330,On-time,1115,423.77,76,Male,Low,Business,Economy,0,Silver,Desk,7.4581514,2,41,0,0,Middle,60
P7187,F1469,American Airlines,SFO,SEA,5/23/2024 1:13,250,On-time,1097,220.82,46,Male,Low,Business,Economy,1,Gold,Desk,6.219139413,24,1,0,0,Middle,53
P7188,F50,Southwest,JFK,SFO,8/10/2023 5:50,95,Cancelled,1715,334.04,31,Female,Medium,Emergency,Economy,2,Silver,Online,7.51430077,0,93,0,0,Window,91
P7189,F1645,Southwest,ATL,JFK,7/27/2023 4:53,230,On-time,609,364.2,72,Male,Medium,Business,Economy,2,Platinum,Online,8.825053933,1,101,0,0,Aisle,93
P7190,F788,Southwest,DFW,DFW,6/12/2024 13:12,243,On-time,1006,349.89,71,Female,Medium,Leisure,Economy,2,,Airport Kiosk,6.978348255,9,83,0,0,Window,72
P7191,F1100,JetBlue,DFW,SFO,6/5/2024 16:51,172,Cancelled,1304,390.7,75,Female,Medium,Business,First,0,,Airport Kiosk,9.264749999,20,50,0,1,Window,102
P7192,F157,United,LAX,DFW,11/15/2024 3:55,158,On-time,1271,449.75,51,Female,Medium,Family,Economy,1,Silver,Online,7.729637709,3,74,0,0,Middle,94
P7193,F282,American Airlines,SEA,ORD,3/29/2025 9:18,90,Cancelled,777,398.64,26,Female,Medium,Business,Economy,1,,Mobile App,7.96203684,3,68,0,0,Aisle,57
P7194,F1536,JetBlue,SFO,DFW,6/4/2023 5:41,162,On-time,1769,484.88,77,Female,Low,Leisure,Premium Economy,3,,Airport Kiosk,7.802699543,9,73,0,0,Middle,84
P7195,F610,American Airlines,DFW,ATL,9/18/2024 16:28,196,On-time,1060,354.02,56,Male,High,Business,Economy,0,Platinum,Desk,7.455210284,8,78,0,0,Middle,55
P7196,F1395,American Airlines,JFK,SEA,6/7/2024 15:54,196,On-time,1792,359.54,64,Male,High,Emergency,Business,1,,Airport Kiosk,8.978428344,26,51,0,1,Middle,110
P7197,F1069,United,DEN,DEN,11/18/2024 21:00,178,On-time,738,528.89,56,Male,Medium,Business,Premium Economy,2,Silver,Airport Kiosk,7.910972632,13,30,0,0,Window,33
P7198,F991,Delta,LAX,JFK,5/2/2023 18:45,183,On-time,703,395.04,70,Female,Low,Leisure,Economy,0,,Desk,8.041096066,7,113,0,0,Middle,118
P7199,F1721,United,DFW,LAX,1/26/2024 9:43,219,On-time,931,494.56,79,Male,Medium,Family,Economy,1,,Online,6.730297537,14,38,0,0,Window,30
P7200,F679,United,ORD,ATL,9/9/2024 12:12,171,On-time,999,454.49,64,Female,Medium,Emergency,Economy,1,,Desk,7.319639634,16,87,0,1,Window,51
P7201,F1993,JetBlue,SEA,SFO,8/13/2024 10:16,138,On-time,1186,336.17,43,Female,Low,Family,Economy,1,Platinum,Desk,7.485482367,17,80,0,0,Middle,88
P7202,F451,JetBlue,ORD,SEA,5/31/2023 1:42,287,Delayed,800,391.87,55,Female,Low,Family,Premium Economy,0,,Airport Kiosk,7.619057385,0,92,0,0,Window,75
P7203,F1664,American Airlines,SFO,ATL,11/21/2024 21:37,154,On-time,817,399.27,41,Male,High,Emergency,Economy,1,Silver,Mobile App,6.97461457,4,35,0,0,Aisle,0
P7204,F1954,United,ORD,JFK,1/2/2025 13:46,275,On-time,681,449,32,Male,Medium,Emergency,Premium Economy,2,Gold,Airport Kiosk,6.538360946,29,81,0,0,Aisle,54
P7205,F10,Delta,ORD,SEA,3/26/2025 7:00,232,On-time,1710,552.76,62,Male,Low,Business,Economy,0,,Mobile App,7.320575045,5,13,0,0,Middle,21
P7206,F1343,JetBlue,JFK,SFO,5/9/2023 7:05,161,On-time,1532,484.45,57,Female,Medium,Business,Premium Economy,2,,Airport Kiosk,7.838210755,4,89,0,0,Middle,39
P7207,F1275,Delta,ATL,LAX,4/4/2024 7:21,139,On-time,1140,524,22,Female,Low,Business,Economy,2,,Online,8.002288723,35,51,0,0,Aisle,100
P7208,F1085,Southwest,ORD,ATL,5/18/2024 9:44,252,On-time,1100,429.6,49,Male,Medium,Emergency,Economy,0,,Mobile App,7.790119119,1,22,0,0,Window,110
P7209,F1174,JetBlue,DEN,SEA,4/24/2023 22:05,227,Delayed,1549,336.22,50,Male,Low,Business,First,0,,Mobile App,8.137735033,10,80,0,1,Aisle,0
P7210,F200,JetBlue,JFK,SFO,11/23/2024 17:16,187,On-time,1275,363.97,19,Male,Medium,Leisure,Economy,1,,Airport Kiosk,6.935856317,5,10,0,0,Aisle,64
P7211,F1702,American Airlines,ORD,JFK,12/9/2023 20:12,122,On-time,1513,326.97,31,Female,Medium,Emergency,Economy,2,Gold,Mobile App,7.526012494,13,51,0,0,Middle,120
P7212,F687,American Airlines,SFO,DFW,10/8/2023 22:12,157,Cancelled,1369,402.19,57,Male,Medium,Business,Economy,1,,Airport Kiosk,7.077462416,0,55,0,1,Middle,62
P7213,F275,United,ATL,JFK,1/22/2025 23:30,109,On-time,1535,286.11,78,Female,Medium,Leisure,Economy,1,Silver,Airport Kiosk,8.107482052,27,98,0,1,Window,105
P7214,F1756,United,DFW,SFO,11/24/2023 18:28,208,Cancelled,1469,255.85,66,Female,Medium,Leisure,Premium Economy,1,Gold,Desk,7.117358438,3,87,0,0,Window,53
P7215,F716,JetBlue,SFO,LAX,6/12/2024 15:42,127,On-time,1858,349.13,65,Female,Low,Emergency,Premium Economy,0,Silver,Airport Kiosk,9.281027158,0,116,0,1,Middle,41
P7216,F1879,United,DEN,ORD,1/7/2025 17:54,228,Delayed,1488,470.18,20,Male,Low,Leisure,Economy,0,,Online,5.817053986,2,119,0,0,Middle,20
P7217,F30,American Airlines,SFO,ORD,9/18/2024 11:50,174,On-time,1079,343.65,73,Male,Medium,Business,Premium Economy,4,,Airport Kiosk,8.891030407,2,118,0,0,Window,78
P7218,F627,Southwest,DFW,ATL,12/29/2024 8:25,251,On-time,1417,205.18,52,Female,Low,Business,Economy,3,Gold,Online,7.248540346,25,46,0,0,Middle,80
P7219,F1231,Southwest,DEN,ATL,11/2/2024 10:27,145,Delayed,1260,298.09,66,Female,Medium,Emergency,Economy,0,,Desk,7.221095483,2,85,0,0,Aisle,21
P7220,F1310,American Airlines,ATL,LAX,8/3/2023 11:35,333,On-time,1459,177.33,64,Male,Medium,Business,Premium Economy,0,Silver,Airport Kiosk,6.992917404,5,105,0,1,Aisle,37
P7221,F1824,JetBlue,ORD,ORD,9/12/2023 1:06,141,On-time,905,195.76,52,Male,High,Leisure,Economy,2,,Online,8.268010971,8,40,0,0,Window,98
P7222,F1110,Delta,DEN,JFK,11/4/2023 23:15,191,On-time,675,301.02,33,Male,Medium,Business,Business,2,,Desk,8.728479042,6,101,0,0,Window,108
P7223,F1564,Southwest,LAX,ATL,11/24/2024 7:09,73,On-time,901,341.4,18,Female,Medium,Emergency,Premium Economy,0,,Online,7.406191042,13,59,0,0,Window,79
P7224,F181,Southwest,LAX,SEA,4/16/2024 20:18,205,On-time,949,331.04,28,Female,Medium,Emergency,Premium Economy,3,,Online,6.215324581,0,71,0,0,Window,7
P7225,F643,Southwest,ORD,LAX,10/5/2024 16:21,82,On-time,1053,312.72,77,Female,Medium,Family,Premium Economy,0,,Airport Kiosk,7.309378316,6,32,0,0,Aisle,61
P7226,F1221,JetBlue,DEN,SEA,3/23/2024 15:33,164,On-time,974,267.23,18,Male,Low,Leisure,Economy,2,,Mobile App,7.087137292,12,2,0,0,Window,46
P7227,F1557,United,DFW,SFO,11/21/2024 21:45,75,On-time,777,258.78,70,Male,High,Business,Economy,2,,Mobile App,6.565453256,6,43,0,0,Window,16
P7228,F126,American Airlines,JFK,DFW,8/6/2023 18:01,94,On-time,1530,443.48,76,Male,Medium,Family,Economy,0,Platinum,Desk,6.41083715,0,8,1,0,Aisle,16
P7229,F273,Southwest,DFW,ORD,9/10/2024 1:57,147,On-time,1242,302.87,56,Male,Low,Family,Premium Economy,1,Platinum,Desk,8.430596309,12,93,1,0,Middle,117
P7230,F1802,Delta,DEN,ORD,4/15/2024 7:43,166,On-time,618,287.57,39,Male,Low,Business,Premium Economy,1,Platinum,Desk,7.060972763,5,12,0,0,Aisle,89
P7231,F543,JetBlue,ATL,DFW,6/8/2024 11:21,161,On-time,1031,327.24,79,Male,Medium,Leisure,Economy,2,,Online,7.433509203,19,73,0,0,Aisle,12
P7232,F756,American Airlines,DEN,DFW,11/28/2024 15:10,86,Cancelled,1575,373.17,33,Female,Low,Family,Economy,1,Gold,Airport Kiosk,7.761251269,12,29,0,0,Aisle,16
P7233,F723,Delta,DEN,LAX,12/14/2024 7:50,187,Cancelled,919,309.24,47,Male,High,Business,Economy,2,,Desk,5.617194253,39,115,0,0,Window,37
P7234,F400,American Airlines,JFK,DFW,5/18/2024 11:39,209,On-time,618,201.33,62,Male,Low,Emergency,Economy,0,,Online,7.789773622,1,16,1,0,Middle,80
P7235,F1516,JetBlue,ORD,ATL,5/24/2023 7:25,206,On-time,1606,182.22,66,Female,Medium,Business,Economy,1,,Desk,8.145521736,12,49,0,1,Aisle,111
P7236,F250,United,ATL,SEA,6/5/2024 7:23,145,On-time,1517,410.4,67,Male,Low,Business,Economy,0,Platinum,Online,7.145029283,11,116,0,0,Aisle,77
P7237,F689,JetBlue,DFW,SFO,11/15/2024 5:14,56,On-time,1200,269.36,62,Female,Medium,Family,Economy,0,Silver,Mobile App,6.613657474,5,32,0,0,Middle,44
P7238,F1664,United,ORD,ATL,11/23/2023 6:20,93,On-time,940,288.87,68,Male,Medium,Family,Economy,1,Gold,Mobile App,7.490937919,13,114,0,0,Middle,5
P7239,F850,Southwest,SFO,JFK,11/4/2023 5:37,214,On-time,813,255.72,22,Male,Low,Business,Economy,2,,Desk,7.20143225,11,106,0,0,Middle,34
P7240,F1894,American Airlines,JFK,SEA,7/1/2024 6:25,274,On-time,1424,414.95,52,Male,Medium,Family,Economy,0,Platinum,Mobile App,6.336510263,5,65,0,0,Window,109
P7241,F1174,Southwest,DFW,DEN,1/2/2024 8:48,237,On-time,1100,515.86,36,Female,High,Business,Economy,0,Silver,Desk,7.915116343,2,15,0,0,Middle,13
P7242,F144,American Airlines,ORD,JFK,7/11/2023 13:49,242,On-time,910,396.89,67,Male,Low,Emergency,Economy,1,Gold,Airport Kiosk,8.570510683,3,22,0,0,Window,110
P7243,F1700,JetBlue,SFO,JFK,5/4/2024 19:55,146,On-time,1259,286.47,68,Female,Medium,Business,Premium Economy,0,Silver,Online,7.831366075,15,51,0,0,Aisle,71
P7244,F1908,American Airlines,SFO,DEN,10/11/2023 10:52,183,Delayed,1617,182.97,61,Male,Medium,Emergency,Economy,0,Gold,Online,6.335277297,39,70,0,0,Window,60
P7245,F1657,American Airlines,ORD,JFK,12/8/2023 10:23,177,On-time,1153,557.77,53,Male,Medium,Leisure,Economy,1,Silver,Online,7.190722295,4,104,0,0,Aisle,14
P7246,F525,American Airlines,SFO,JFK,2/13/2025 16:06,139,On-time,1233,452.29,44,Female,High,Leisure,Economy,2,Silver,Desk,7.974248564,7,116,0,0,Window,53
P7247,F1024,American Airlines,SEA,ORD,7/8/2023 9:19,199,On-time,1332,363.32,28,Male,Low,Leisure,Economy,0,,Airport Kiosk,7.759710315,0,63,0,0,Window,26
P7248,F322,American Airlines,ORD,SEA,1/9/2025 17:58,188,On-time,898,271.13,34,Male,Low,Business,Premium Economy,0,,Desk,6.98387724,35,86,0,0,Aisle,12
P7249,F1796,JetBlue,ATL,ATL,4/17/2025 13:39,157,On-time,894,438.28,18,Female,Low,Family,Business,2,Gold,Desk,8.044303896,14,71,0,0,Window,112
P7250,F1313,United,ATL,DFW,6/22/2024 21:49,116,On-time,1357,390.66,62,Female,Low,Family,Economy,2,Platinum,Airport Kiosk,6.810162438,16,47,0,0,Aisle,30
P7251,F1172,United,SFO,DFW,8/30/2023 11:02,135,On-time,893,366.72,50,Female,High,Family,Economy,1,Silver,Desk,7.994928991,24,22,0,0,Aisle,116
P7252,F1153,American Airlines,SEA,JFK,3/10/2025 21:20,95,Cancelled,931,369.16,71,Male,Low,Leisure,Premium Economy,1,Silver,Airport Kiosk,8.873137117,12,97,0,0,Aisle,119
P7253,F1247,JetBlue,DEN,DEN,12/18/2024 3:05,215,On-time,1003,400.25,35,Female,Medium,Leisure,Economy,2,Silver,Airport Kiosk,7.023155437,7,101,0,0,Window,34
P7254,F491,JetBlue,ATL,LAX,7/8/2023 5:44,207,On-time,1456,306.64,53,Male,Low,Emergency,Economy,2,,Online,7.651718426,8,35,0,0,Aisle,59
P7255,F1056,Southwest,ATL,ATL,2/28/2025 20:45,141,On-time,1040,274.61,61,Male,Medium,Family,Economy,1,,Desk,5.891528523,15,66,0,0,Aisle,5
P7256,F113,American Airlines,LAX,SFO,9/23/2024 22:10,303,On-time,1374,329.26,41,Male,Low,Leisure,Economy,0,Silver,Online,7.404500883,30,99,0,0,Middle,68
P7257,F712,United,ORD,JFK,3/3/2024 16:45,218,On-time,1106,366.82,44,Male,Medium,Leisure,Economy,3,,Airport Kiosk,8.022445266,5,26,0,0,Window,85
P7258,F1087,American Airlines,LAX,LAX,1/26/2025 5:52,184,On-time,1164,355.4,32,Female,Medium,Leisure,Premium Economy,0,Silver,Airport Kiosk,7.483815304,7,79,0,0,Window,57
P7259,F184,Southwest,LAX,DFW,3/20/2025 17:33,236,On-time,1291,483.79,66,Male,Low,Family,Economy,1,,Online,7.073461088,31,56,0,0,Window,48
P7260,F1995,American Airlines,ATL,SFO,6/10/2023 20:01,116,On-time,1114,230.82,56,Female,Medium,Business,Premium Economy,2,Silver,Online,7.50265277,3,96,0,1,Window,22
P7261,F650,Southwest,SFO,SFO,7/29/2023 23:33,173,On-time,747,327.26,37,Male,Low,Emergency,Economy,3,Silver,Online,8.676250231,2,80,0,0,Aisle,88
P7262,F1537,Southwest,SFO,SFO,3/5/2025 16:16,204,On-time,976,241.34,57,Male,High,Emergency,Business,1,Platinum,Desk,8.084949955,4,3,0,0,Middle,33
P7263,F934,JetBlue,JFK,ORD,3/1/2025 0:02,83,On-time,1349,363.97,27,Female,Medium,Family,Economy,1,,Airport Kiosk,7.594056917,0,91,0,0,Middle,25
P7264,F1667,United,DEN,LAX,7/2/2024 8:02,253,Delayed,1310,307.93,35,Male,Low,Emergency,Premium Economy,1,Silver,Mobile App,7.171971819,8,62,0,0,Middle,46
P7265,F148,Delta,DEN,LAX,2/1/2024 23:41,214,On-time,1075,343.02,43,Female,High,Leisure,Economy,0,Gold,Desk,7.146065748,9,10,0,0,Aisle,4
P7266,F157,JetBlue,ORD,SFO,5/17/2024 19:21,187,On-time,1352,343.84,18,Male,High,Business,Economy,0,Silver,Airport Kiosk,7.917744789,2,2,0,0,Middle,89
P7267,F1561,Southwest,SFO,SFO,12/19/2024 15:57,276,On-time,1364,502.91,79,Male,Medium,Family,Premium Economy,0,,Mobile App,6.86453287,3,67,0,0,Middle,19
P7268,F1565,Delta,JFK,DFW,11/9/2023 10:02,114,On-time,1439,437.97,70,Male,Low,Emergency,Economy,3,Platinum,Online,8.77584029,1,30,0,0,Aisle,5
P7269,F345,Southwest,DEN,ORD,9/5/2024 9:53,232,On-time,1316,474.75,30,Female,Low,Business,Economy,1,,Online,7.135932005,18,72,0,0,Aisle,69
P7270,F1189,JetBlue,ORD,SEA,3/8/2025 17:09,157,On-time,1199,316.18,29,Female,High,Leisure,Premium Economy,0,Platinum,Airport Kiosk,8.351485493,3,115,0,0,Middle,58
P7271,F982,Delta,DEN,JFK,1/25/2024 5:13,165,On-time,1082,509.64,64,Female,Medium,Family,Premium Economy,1,Silver,Mobile App,8.942136585,1,33,0,1,Aisle,63
P7272,F188,United,ORD,DEN,12/31/2023 18:09,197,On-time,1580,370.29,54,Male,Medium,Emergency,Business,1,,Airport Kiosk,7.816561069,31,34,0,0,Window,113
P7273,F396,JetBlue,DFW,SEA,6/5/2024 8:24,205,On-time,1054,320.02,69,Female,High,Family,Economy,0,Platinum,Airport Kiosk,7.231826595,7,103,0,0,Middle,17
P7274,F25,JetBlue,DFW,ATL,4/26/2023 17:10,175,On-time,1064,331.39,39,Female,Medium,Emergency,Economy,2,Gold,Desk,6.585410126,7,62,0,0,Aisle,3
P7275,F952,JetBlue,JFK,DFW,9/29/2023 3:49,161,On-time,837,448.15,19,Male,High,Family,Economy,1,,Desk,6.986527119,9,80,0,0,Aisle,16
P7276,F1728,United,ATL,SFO,7/29/2024 11:54,160,On-time,884,514.26,44,Female,Low,Family,Economy,0,,Online,9.41489154,2,101,0,0,Window,120
P7277,F1248,JetBlue,DFW,ATL,9/5/2024 14:38,182,On-time,903,274.52,77,Male,Medium,Leisure,Economy,0,Platinum,Mobile App,6.661951768,16,118,1,0,Aisle,13
P7278,F161,JetBlue,SFO,DFW,9/17/2023 17:17,99,On-time,1500,272.41,19,Female,Low,Family,Premium Economy,2,,Mobile App,8.699571137,18,5,0,0,Window,77
P7279,F77,Southwest,ORD,SEA,4/7/2025 7:31,231,On-time,1007,250.52,51,Male,Medium,Family,Economy,0,,Airport Kiosk,7.368898075,6,34,1,0,Aisle,12
P7280,F1636,American Airlines,LAX,DFW,8/31/2024 9:11,147,On-time,1334,291.51,22,Male,Low,Leisure,Economy,0,,Mobile App,7.263993586,2,38,0,0,Window,6
P7281,F1616,Delta,SEA,ORD,10/19/2023 18:21,225,On-time,1190,171.65,36,Female,Medium,Leisure,Economy,0,,Online,7.314911393,14,39,0,0,Window,43
P7282,F1342,Southwest,DFW,SFO,8/18/2023 8:29,136,On-time,1049,217.58,65,Male,High,Emergency,Economy,1,,Mobile App,8.722091154,11,29,0,0,Middle,118
P7283,F1495,United,DEN,SEA,1/24/2024 19:16,139,On-time,1071,500.57,36,Male,Medium,Family,Economy,1,,Mobile App,7.064728571,0,103,0,0,Middle,14
P7284,F92,JetBlue,SFO,JFK,5/18/2024 12:47,116,On-time,743,227.14,62,Female,Low,Emergency,Economy,2,Gold,Online,7.765528484,4,4,0,0,Middle,18
P7285,F79,Southwest,ORD,LAX,12/5/2023 5:22,160,On-time,1345,428.97,39,Male,Medium,Business,Business,2,,Desk,8.955655457,15,63,0,0,Middle,62
P7286,F1459,United,ORD,JFK,1/1/2025 9:53,61,Delayed,1334,233.09,28,Female,Medium,Business,Business,1,,Mobile App,8.169250096,10,13,0,0,Aisle,106
P7287,F233,American Airlines,SFO,LAX,11/16/2023 14:54,190,On-time,908,383.17,49,Male,Low,Business,Economy,0,Gold,Online,8.539101216,6,59,1,0,Middle,110
P7288,F22,United,LAX,ATL,9/3/2023 4:32,201,Delayed,1679,250.47,54,Male,Low,Emergency,Economy,2,Gold,Airport Kiosk,8.232311596,2,12,0,0,Middle,107
P7289,F1116,Delta,SFO,ORD,10/10/2024 6:27,259,On-time,988,297.55,57,Female,High,Family,Economy,1,,Airport Kiosk,6.367150254,4,104,0,0,Middle,34
P7290,F1718,Delta,SFO,SFO,9/29/2023 2:10,335,On-time,1428,422.91,47,Female,Medium,Family,Economy,3,,Desk,7.226757557,11,51,0,0,Aisle,80
P7291,F1649,JetBlue,SFO,ORD,12/10/2023 1:33,147,On-time,1540,395.54,52,Male,Low,Family,Premium Economy,0,,Online,7.335688279,14,76,0,1,Window,34
P7292,F164,United,DFW,DEN,12/16/2024 20:37,104,Delayed,1348,382.7,43,Male,Medium,Leisure,Economy,0,Silver,Mobile App,7.287371996,8,79,0,0,Middle,18
